,username,created_at,cleaned_text
11340,unilever,2023-06-16T17:09:15.000Z,hindustan forging powerful partnership accelerate journey towards zero india latest see become founding member centre sustainability leadership
11341,unilever,2023-06-16T17:28:40.000Z,brand positive impact society planet growing faster alan jope step role reflects tenure talk moment watch full interview
11342,unilever,2023-06-19T15:58:22.000Z,congratulation ‘chef chef hanneke faber woman grocery trailblazer read view grocery mega trend healthier living digitalisation next grocery shopping odhxcu
11343,unilever,2023-06-19T16:28:21.000Z,brush mop sponge ready teamed tiktok global partnership huge fastgrowing community people captivated cleaning read
11344,unilever,2023-06-20T17:18:09.000Z,brand health wellbeing collective enjoying growth jostein solheim view evolution vitamin mineral supplement market read interview here… pfpu
11345,unilever,2023-06-20T17:19:40.000Z,curious find discover full success story ajvrozmw
11346,unilever,2023-06-21T15:52:40.000Z,sourcing palm directly benefit environment independent mill smallholder supply chain learn working farmer producer build supply traceable deforestationfree palm
11347,unilever,2023-06-22T15:21:00.000Z,scientist insight industry partner rampd polycultural centre excellence developing inclusive product serve unmet beauty need consumer melaninrich skin textured hair learn
11348,unilever,2023-06-23T13:45:45.000Z,congratulation
11349,unilever,2023-06-23T14:18:30.000Z,sustainability heart company making futurefit alan jope step role reflects tenure talk moment watch full interview
11350,unilever,2023-06-23T14:29:41.000Z,committed train refugee across europe next year proud support tent build ongoing work refugee widely mentoring providing essential hygiene food product rebecca marmot chief sustainability officer
11351,unilever,2023-06-26T11:34:20.000Z,excited connecting community
11352,unilever,2023-06-26T15:42:48.000Z,working influencers eradicate stereotype branded content swipe find
11353,unilever,2023-06-27T12:13:30.000Z,call roaring success
11354,unilever,2023-06-27T15:58:54.000Z,enzyme naturally derived carbon great breaking stain perfect ingredient cleaning product read working develop these… fast
11355,unilever,2023-06-29T14:09:19.000Z,give personal care international edge underserved market international crossborder expertise scale superior personal care health hygiene brand discover secret success
11356,unilever,2023-06-30T13:07:32.000Z,business case sustainability centre around growth cost risk talent attraction alan jope step role reflects tenure talk moment watch full interview
11357,unilever,2023-07-03T16:19:21.000Z,daniel please direct message help
11358,unilever,2023-07-10T14:26:34.000Z,number pigmentproducing melanocyte cell rampd scientist felix explains activity level impact much melanin skincare need learn developing product meet
11359,unilever,2023-07-13T16:30:43.000Z,know important take collaborative approach climate action supplier read guide work towards zero uagew
11360,unilever,2023-07-13T16:49:47.000Z,sustainable farming priority costofliving crisis watch hanneke faber president nutrition speaking bloomberg sustainable business summit svvs
11361,unilever,2023-07-18T12:20:11.000Z,biggest packaging innovation since launch trialling recyclable paper successful roll across range remove tonne virgin plastic year
11362,unilever,2023-07-19T15:07:41.000Z,cream bar actually measured volume freezing mean weight household scale look question send
11363,unilever,2023-07-20T17:19:04.000Z,asked chief marketing officer share trend caught attention year takeaway think shape campaign coming year find said
11364,unilever,2023-07-21T12:03:52.000Z,supporting cocoa farmer côte ivoire empowering protect regenerate farm forest learn work create deforestationfree supply chain
11365,unilever,2023-07-25T08:09:19.000Z,result half announced earlier show solid performance continued growth across business group delve detail ulvr
11366,unilever,2023-07-25T08:09:20.000Z,half result growth broadbased across business group underpinned performance euro brand read ulvr igkh
11367,unilever,2023-07-25T08:09:21.000Z,half result euro brand delivered underlying sale growth performance rexona hellmann sunsilk read ulvr
11368,unilever,2023-07-25T08:09:22.000Z,half result delivered doubledigit sale growth prestige beauty health wellbeing read ulvr gtnb
11369,unilever,2023-07-25T08:09:22.000Z,half result announced delve detail ulvr ktny
11370,unilever,2023-07-26T16:53:01.000Z,brings laundry sheet mass market time read fragrance technology added ultraconvenient sustainable format
11371,unilever,2023-07-26T17:33:09.000Z,guide backed offer tip speaking safely confidently find
11372,unilever,2023-07-27T17:07:39.000Z,people asked policymakers asked commission pledged deliver
11373,unilever,2023-07-28T13:18:54.000Z,firsthalf result showed growth across business group swipe read brand category innovation driving performance dive detail alyno
11374,unilever,2023-07-31T15:36:14.000Z,cleaning home laundry longer killing germ removing stain satisfying experience moment interview peter kulve explains turning world cleaning head
11375,unilever,2023-08-01T16:07:26.000Z,people loving partnering tiktok huge audience view tiktok largest community exclusively sponsored cleanipedia website read
11376,unilever,2023-08-03T16:44:25.000Z,cream freezer store cream smarter smart engineering prevents cream spoiling power cut tell shopkeeper restock discover
11377,unilever,2023-08-04T14:27:09.000Z,mass market brand dirt robijn launched laundry sheet ultraconvenient sustainable made innovative slowrelease fragrance technology find
11378,unilever,2023-08-15T15:24:53.000Z,come bacon chef know best meathacking master vegetarian butcher upgraded nobacon rasher asked innovation chef chad manuel test kitchen credential happened
11379,unilever,2023-08-18T14:23:01.000Z,beauty bestseller biggest market tech pioneer futurefit fashion icon discover india mostloved beauty brand
11380,unilever,2023-08-22T10:52:57.000Z,looking forward taking part discussion sharing year
11382,unilever,2023-08-24T16:21:31.000Z,water critical planet business taking action protect
11383,unilever,2023-08-25T18:14:31.000Z,know knorr bouillon cube sold minute starter taste global brand local touch
11384,unilever,2023-08-30T16:35:12.000Z,selftanning market growing fast dove summer revived gradual selftan range tapping trend asked expert explain secret sunless summer glow
11385,unilever,2023-09-08T09:31:46.000Z,plantbased doners coming kebab shop across europe thanks düzgün group tasty plantbased ‘meat skewer cook like meaty counterpart halalcertified lactosefree
11386,unilever,2023-09-11T17:03:27.000Z,knorr account sorry help however suggest visit reach find representative area hope help
11387,unilever,2023-09-12T18:00:50.000Z,monitoring shipping emission real time improving efficiency exploring nextgeneration vessel fuel logistics director sundarrajan bhyravan explains tackling logistics emission
11388,unilever,2023-09-18T15:12:09.000Z,pleased signatory call renewable energy vital tackling climate change want world leader triple renewable electricity capacity
11389,unilever,2023-09-18T16:01:21.000Z,impact result regenerative agriculture project in…and news project delivering biodiversity improved water efficiency better soil health read full story
11390,unilever,2023-09-19T16:07:18.000Z,report identifying policy intervention needed address carbon emission everyday cleaning laundry home care product written partnership launch
11391,unilever,2023-09-20T16:00:42.000Z,working lower emission across business ingredient consumer learn many expert helping tackle emission value chain
11392,unilever,2023-09-21T15:50:58.000Z,delighted take spot sustainability magazine sustainable company europe work developing plantbased alternative fossilfuelderived cleaning product packaging
11393,unilever,2023-09-21T16:42:01.000Z,consumer demanding environmental accountability brand sustainable business actually mean read find learn approach make business sense
11394,unilever,2023-09-25T17:25:13.000Z,closeup reach consumer country grew significantly innovative inclusive brand stayed fresh year
11395,unilever,2023-09-26T17:04:28.000Z,fine fragrance collection launched year deliver premium scent love everyday body spray disruptive range created
11396,unilever,2023-09-28T16:22:00.000Z,set waste food home factory truth third food created human consumption go waste share way factory winning fight food waste
11397,unilever,2023-09-29T16:17:03.000Z,philippine beauty wellbeing personal care factory open business site hike production boost local job meet accelerating demand region
11398,unilever,2023-10-03T12:05:48.000Z,honoured rank food agriculture benchmark nature benchmark recognising work improve food system diet biodiversity people planet
11399,unilever,2023-10-04T19:25:52.000Z,know consumer demand noodle rise next year reason ramping noodle production poznan poland investment
11400,unilever,2023-10-06T17:38:03.000Z,slugging made vaseline social medium sensation much heritage brand discover vaseline scienceled premium product powering growth fastmoving market underserved consumer
11401,unilever,2023-10-16T16:18:50.000Z,working farmer protect regenerate land rely lower water higher biodiversity positive change taking root find
11402,unilever,2023-10-17T15:28:32.000Z,working drive emission road transport zero taking fleet electric cutting distance making journey count discover role electric truck car refrigerated trailer play
11403,unilever,2023-10-17T15:56:42.000Z,delighted receive award leadership gender equity consumer industry keep work break harmful stereotype make business equitable inclusive
11404,unilever,2023-10-18T19:29:27.000Z,latest interview leader president personal care business group talk brand business growth goal professional personal pitch read full story
11405,unilever,2023-10-26T06:11:36.000Z,result third quarter announced earlier show solid performance underlying sale growth delve detail ulvr vuublpn
11406,unilever,2023-10-26T06:31:35.000Z,third quarter result delivered growth across business group read ulvr
11407,unilever,2023-10-26T06:43:19.000Z,euro brand delivered underlying sale growth performance dove hellmann rexona sunsilk read ulvr
11408,unilever,2023-10-26T06:51:53.000Z,third quarter result action plan deliver higherquality faster growth step productivity simplicity adopt stronger performance focus read ulvr ctkvhz
11409,unilever,2023-10-26T15:24:02.000Z,fernando fernandez take chief financial officer replacing graeme pitkethly announced decision retire company earlier year find pfzxf
11410,unilever,2023-10-27T11:31:34.000Z,action plan address past performance potential delivering improved value creation find ulvr jjpq
11411,unilever,2023-10-31T18:18:03.000Z,behind solid third quarter result check action plan accelerate growth unlock potential
11412,unilever,2023-10-31T19:02:21.000Z,international triple sale south korea year innovation ecommerce investment talent discover full story interview yonggweon international korea head
11413,unilever,2023-11-01T10:32:47.000Z,teenage girl quit sport body confidence reason teaming launch body confident sport programme help girl thrive click detail
11414,unilever,2023-11-01T18:00:08.000Z,company faring target tackle plastic pollution report look progress made read getting goal
11415,unilever,2023-11-06T11:29:41.000Z,working upskill yearolds meet need future market discover way building digital knowhow personal development scale
11416,unilever,2023-11-08T17:40:05.000Z,negotiation treaty plastic pollution continue nairobi part supporting ambitious outcome read progress hoping
11417,unilever,2023-11-10T10:37:58.000Z,sharing reformulation patent cream wider industry allow cream kept instead helping emission freezer
11418,unilever,2023-11-13T15:31:45.000Z,policy change needed help business achieve zero asking government show greater climate ambition learn
11419,unilever,2023-11-14T13:07:06.000Z,created tiktok firstever soap opera engage huge fastgrowing audience platform popular community view check story ‘dirty deed kitchen crime
11420,unilever,2023-11-15T18:22:25.000Z,india business working supplier create laundry powder ingredient nearzero greenhouse footprint read emerging technology impact beyond business
11421,unilever,2023-11-16T15:54:12.000Z,delighted chief sustainability officer recognised climate list world influential business leader driving climate action
11422,unilever,2023-11-16T16:37:37.000Z,dove biggest brand turnover excess year purposeled campaign boost selfesteem people world discover story
11423,unilever,2023-11-17T19:17:52.000Z,scientist pond skin institute explains niasorcinol discovery brand inhouse expert clinically proven help boost skin clarity glow
11424,unilever,2023-11-17T20:12:00.000Z,newly opened horizon leveraging power artificial intelligence human ingenuity drive innovation boost business growth read article glimpse come
11425,unilever,2023-11-20T18:47:30.000Z,firstofitskind study supported reveals significant hidden societal economic cost ‘toilet loss school find
11426,unilever,2023-11-22T17:53:35.000Z,business unlock faster climate action transition zero eric soubeiran business operation sustainability climate nature fund share view industry insight
11427,unilever,2023-11-24T17:15:08.000Z,regenerative agriculture matter business question asked expert across food industry linkedin live partnership incentive scaling speeding answered
11428,unilever,2023-11-28T17:27:23.000Z,help supply chain crisis maggie broomer lullit jezequel global procurement team find help source alternative diverse supplier fast
11429,unilever,2023-11-29T18:41:03.000Z,datalab ecosystem digital space powering innovation collaboration growth business brand find qampa alberto prado global head rampd digital partnership
11430,unilever,2023-11-30T18:42:42.000Z,begin dubai calling government urgently accelerate climate action read
11431,unilever,2023-11-30T19:04:17.000Z,brand growth across business group thriving pakistan find fastmoving market
11432,unilever,2023-12-01T17:33:00.000Z,business help safely limit global temperature rise working handinhand government call policy change accelerate corporate climate action
11433,unilever,2023-12-04T16:03:02.000Z,announced action agenda regenerative landscape bringing organisation scale regenerative agriculture project country aenjj
11434,unilever,2023-12-04T17:11:03.000Z,work protect regenerate nature helping tackle climate change lana assistant manager sustainable sourcing team explains supporting forest restoration delivering deforestationfree supply chain
11435,unilever,2023-12-05T13:15:20.000Z,country committed triple global renewables spoke boost business uptake
11436,unilever,2023-12-06T18:25:58.000Z,regenerative agriculture matter improving soil health restoring nature reducing emission supporting livelihood type farming essential business planet
11437,unilever,2023-12-08T21:24:39.000Z,digital accessibility moral imperative business international person disability browsed digital optimisation corporate website accreditation much
11438,unilever,2023-12-12T11:11:20.000Z,please message look
11439,unilever,2023-12-12T12:49:35.000Z,panel discussion underlined role business addressing twin challenge climate change biodiversity loss read work protect regenerate nature
11440,unilever,2023-12-13T14:24:04.000Z,tool provides project across business action plan accelerate gender equity discover measure progress develop opportunity woman girl
11441,unilever,2023-12-14T16:54:05.000Z,factory network growing nutrition site sonepat india recognised world advanced factory find delivering business people planet
11442,unilever,2023-12-15T16:01:11.000Z,global agreement tackling climate change reached committed achieving zero emission across value chain agreement play important part delivery find
11443,unilever,2023-12-19T18:53:14.000Z,consumer increasingly curating wardrobe deodorant choosing multiple format meet need time brand using worldclass technology deliver demand
11444,unilever,2023-12-20T16:14:30.000Z,fastestgrowing fmcgs region domestic market boast product home philippine thriving find latest ‘inside market article
11445,verbundag,2023-01-10T16:38:37.000Z,network situation essential hand bottleneck within germany lack transmission line within austria working intensively line lengthy approval procedure cost time
11446,verbundag,2023-01-11T08:21:50.000Z,strugl careful society fall crisis
11447,verbundag,2023-01-11T10:36:37.000Z,spot market price highly volatile market relying extremely risky electricity contract concluded year advance daily price significance general price level
11448,verbundag,2023-01-11T11:00:10.000Z,example france finland particularly suitable promoting trust confidence rapid costeffective contribution nuclear energy
11449,verbundag,2023-01-13T14:15:53.000Z,like clarify transmission capacity germanaustrian border problem bottleneck german network
11450,verbundag,2023-01-17T05:44:15.000Z,private customer company buy electricity producer market price anything else interpreted abuse distortion competition
11451,verbundag,2023-01-17T07:52:51.000Z,procurement existing customer take place term price movement reacted customer segment reflecting wholesale price currently falling level
11452,verbundag,2023-01-25T06:38:05.000Z,auge mail
11453,verbundag,2023-01-27T11:22:08.000Z,turning back impression dismantling coalfired power plant block dürnrohr
11454,verbundag,2023-01-27T11:29:41.000Z,forget famous bernhard weingartner physic expert
11455,verbundag,2023-02-07T08:26:35.000Z,large pumped storage facility austria control market primary control blue battery wallseemitterkirchen power plant
11456,verbundag,2023-02-07T09:51:45.000Z,least bottom page
11457,verbundag,2023-02-07T09:53:34.000Z,want hide anything overview whole austria fzvg
11458,verbundag,2023-02-07T14:31:09.000Z,thanks rely gang
11459,verbundag,2023-02-08T14:00:15.000Z,yesterday berlin strugl discussed felix menzel mayor municipality milower landbrandenburg state federal government europe needed expansion renewables many thanks sizxco
11460,verbundag,2023-02-10T12:31:42.000Z,question answered need social consensus alternative switching alternative energy
11461,verbundag,2023-02-13T12:43:56.000Z,contribution upgrading missting hydo power plant blue belt danubeinn
11462,verbundag,2023-02-14T11:23:48.000Z,conversely whether climate change greater threat living space photovoltaic open space debate held municipality time rezoning decision made time lost
11463,verbundag,2023-02-14T13:00:09.000Z,extreme truly untouched nature austria unattractive develop renewables anyway work balancing interest
11464,verbundag,2023-02-14T13:01:19.000Z,welcome electricity producer welcome appropriate building spatial planning
11465,verbundag,2023-02-14T13:21:06.000Z,rejecting intervention extreme position live highly modified cultural landscape power plant especially near water give opportunity correct past intervention example uhwobahy
11466,verbundag,2023-02-15T08:30:14.000Z,dealing topic decade look cartoon archive prof jryif
11467,verbundag,2023-02-27T10:53:12.000Z,wording electricity volume actually purchased generated within group index öspi basis calculation appropriate order maintain subjective equivalence contract
11468,verbundag,2023-02-27T13:32:19.000Z,already case however verbund hydro power gmbh owned verbund rest held various national company oegu
11469,verbundag,2023-02-28T06:18:37.000Z,retailer business model since tough price market distortion since greatly reduced
11470,verbundag,2023-02-28T07:59:25.000Z,market system problem external shock demand increase expansion keep lack market causing price rise answer accelerate expansion renewable energy
11471,verbundag,2023-02-28T11:34:18.000Z,wholesale electricity price already risen sharply since beginning third quarter
11472,verbundag,2023-02-28T15:09:46.000Z,energizing chemistry exciting panel question energy transformation austria chemical industry ewfmkn
11473,verbundag,2023-03-01T08:28:36.000Z,mean collapse french nuclear energy production technical climaterelated problem foreseeable factored
11474,verbundag,2023-03-01T09:24:59.000Z,support particularly badly affected targeted unbureaucratic verbund hardship fund
11475,verbundag,2023-03-01T10:29:17.000Z,current reference beautiful renaturation project main topic migration altenwörth danube power plant partner project aujdigjfr
11476,verbundag,2023-03-02T06:14:13.000Z,eeconomy covered detail recommend additional literature zelsvpo
11477,verbundag,2023-03-02T07:52:38.000Z,regarding yesterday electricity market white elephant room fact austria dependent electricity import yvrf
11478,verbundag,2023-03-02T13:55:10.000Z,legal obligation contribute security supply exists electricity network operator instruction producer obliged feed switch electricity ensure grid stability
11479,verbundag,2023-03-02T15:32:11.000Z,list enough
11480,verbundag,2023-03-03T07:07:04.000Z,contribution responsible care river restauration improved create habitat next hydro power plant example altenwoerth hzpu tkyjx
11482,verbundag,2023-03-03T09:00:45.000Z,success
11483,verbundag,2023-03-06T14:58:55.000Z,like invest allowed however lack zoning approval procedure slowing massively cpjz
11484,verbundag,2023-03-08T16:03:23.000Z,threat biodiversity global warming already alarmingly advanced
11485,verbundag,2023-03-08T16:31:43.000Z,gladly diversifying technically geographically line strategy
11486,verbundag,2023-03-15T09:00:27.000Z,present annual report start livestream kskmrnl
11487,verbundag,2023-03-16T07:03:17.000Z,result financial year ebitda consolidated profit increased detail press release
11488,verbundag,2023-03-16T07:30:05.000Z,question annual report available livestream kskmrnl
11489,verbundag,2023-03-16T08:20:53.000Z,invest crisis next year verbund plan invest around expanding renewable energy system strugl need legal certainty engjcbar
11490,verbundag,2023-03-16T08:28:22.000Z,investment plan approx energy system generation plant network storage limberg
11491,verbundag,2023-03-16T08:34:05.000Z,kollmann outline challenge year euro liquidity held reserve compensate volatile price time investment increased
11492,verbundag,2023-03-16T08:42:46.000Z,year resulted decline generation electricity hydropower longterm average change hydropower generation mean gwafccdk
11493,verbundag,2023-03-16T08:51:44.000Z,wind photovoltaics currently account total verbunds generation portfolio share increased
11494,verbundag,2023-03-16T08:57:13.000Z,surplus investment additionally distribution owner
11495,verbundag,2023-03-16T09:01:11.000Z,strugl question verbund plan power plant danube
11496,verbundag,2023-03-16T09:02:59.000Z,grid expansion held back lack capital approval procedure expansion renewables similar
11497,verbundag,2023-03-16T09:08:55.000Z,complain invest cpjz
11498,verbundag,2023-03-16T09:14:51.000Z,verbund largely publicly owned profit flow
11499,verbundag,2023-03-16T09:18:04.000Z,corporation trade market price influence price formation electricity repayment take place form increased distribution profit mainly go public sector chwg
11500,verbundag,2023-03-16T09:20:12.000Z,agree possibility rapidly expanding supply much legal perspective permanent solution imbalance electricity demand generation
11501,verbundag,2023-03-16T09:24:14.000Z,give record profit back mostly public owner
11502,verbundag,2023-03-16T10:08:34.000Z,already proposal general meeting year emgm
11503,verbundag,2023-03-16T10:38:53.000Z,watch entire press conference kskmrnl
11504,verbundag,2023-03-16T14:22:13.000Z,profit reinvested distributed main beneficiary public sector iphag
11505,verbundag,2023-03-16T14:23:41.000Z,sake completeness profit distributed reinvested main beneficiary public sector
11506,verbundag,2023-03-16T14:28:25.000Z,supply increasing demand austria facing generation consumption energy earnings shared reinvested find integrated annual report
11507,verbundag,2023-03-16T14:31:08.000Z,belongs largely public sector production consumption inevitably lead rising price crisis crisis invest
11508,verbundag,2023-03-16T14:33:57.000Z,household energy crisis anyone problem bill immediate help
11509,verbundag,2023-03-16T14:47:49.000Z,make debate objective price increase resulted sharp increase demand ukraine came along production dependence import subsequently price fluctuation
11510,verbundag,2023-03-16T15:02:29.000Z,household created program hardship case
11511,verbundag,2023-03-16T15:16:06.000Z,exactly want distribute profit reinvest public sector primarily benefit
11512,verbundag,2023-03-16T15:25:26.000Z,demand increased supply electricity remained hydropower sector even fell mean everyone want electricity willing
11513,verbundag,2023-03-16T15:36:20.000Z,true many household energy crisis offer emergency case
11514,verbundag,2023-03-16T15:44:44.000Z,unfortunately based mistake electricity renewable energy market much fossil import increased demand exacerbated ukraine price rising
11515,verbundag,2023-03-16T17:08:09.000Z,simply enough electricity everyone time therefore electricity sold highest bidder price determined supply demand produce cheaper price make profit
11516,verbundag,2023-03-16T17:09:26.000Z,market participant expand production offer cost competition
11517,verbundag,2023-03-16T17:11:27.000Z,electricity market domestic renewable energy demand covered imported electricity power much higher price stimulates market invest renewables dampens price
11518,verbundag,2023-03-16T17:17:47.000Z,anger understandable trying clear thing austria dependent electricity import year cheap noticeable making painfully apparent forcing boost expansion wherever allowed
11519,verbundag,2023-03-16T17:20:42.000Z,longterm contract necessary industry order calculate price term nothing speculation concerned largely public hand probably already known xkhqjsv
11520,verbundag,2023-03-16T17:23:18.000Z,legal certainty accelerated procedure start accelerated expansion renewable energy tweet practice enormous challenge intervention market result additional wind turbine built
11521,verbundag,2023-03-16T17:26:58.000Z,dependent import many year since demand ukraine imported electricity become enormously expensive determines domestic market price
11522,verbundag,2023-03-16T17:53:31.000Z,nobody benefit term electricity price local customer household industry need electricity distribute profit public sector invest renewables wherever allowed
11523,verbundag,2023-03-16T18:50:41.000Z,sold market price allowed abuse market power le disloyalty profit either distributed invested root cause production renewables
11524,verbundag,2023-03-16T18:54:13.000Z,capital investment energy transition assuming legal situation allows
11525,verbundag,2023-03-16T20:34:53.000Z,wait minute please remain respectful despite outrage
11526,verbundag,2023-03-16T20:51:31.000Z,emergency serious case know solve problem bottom line electricity renewable energy therefore expansion wherever allowed rest distributed mainly public sector
11527,verbundag,2023-03-21T15:00:25.000Z,sammlung verbund showing exhibition renowned french artist austria publishing germanlanguage monograph work huef
11528,verbundag,2023-03-22T08:30:03.000Z,contribution sustainable nature restoration austrian river hydro powerplant additional habitat find project wvbiydqgh
11529,verbundag,2023-03-24T06:15:42.000Z,morning help
11530,verbundag,2023-03-24T08:03:12.000Z,tell think please take part survey conducted project partner life wild island project
11531,verbundag,2023-03-24T08:24:43.000Z,frustration understandable regret number inquiry increased significantly working apologize wait
11532,verbundag,2023-04-03T10:19:55.000Z,fish pas altenwörth beautiful even spring appeal allegedly demanding thing fan entire project vvvotp dywo
11533,verbundag,2023-04-05T13:58:24.000Z,auge
11534,verbundag,2023-04-12T05:48:32.000Z,reason happened since weve twitter finnish power plant block soon begin commercial operation
11535,verbundag,2023-04-12T15:23:13.000Z,want know lkdshzh
11537,verbundag,2023-04-25T11:16:04.000Z,thanks visiting limberg project
11538,verbundag,2023-04-25T12:42:59.000Z,next michael strugl discus draft electricity market design direction jürgen wahl registrationamplivestream dtkkeae
11539,verbundag,2023-04-25T12:44:06.000Z,discussing live soon
11540,verbundag,2023-04-26T06:18:40.000Z,stone sober information trader available
11541,verbundag,2023-05-02T09:37:51.000Z,affinity power plant construction site deep disadvantage isfiwn
11542,verbundag,2023-05-03T10:00:13.000Z,reminder michael strugl discus direction jürgen wahl draft electricity market design livestream dtkkeae
11543,verbundag,2023-05-04T14:05:39.000Z,mark launch european hydropower alliance representing total installed hydropower capacity
11544,verbundag,2023-05-04T14:22:04.000Z,know hydropower account electricity production
11545,verbundag,2023-05-04T14:40:03.000Z,sustainable source energy committed respecting restoration adaptation structure natural environment take look verbund lifeprojects wvbiydqgh
11546,verbundag,2023-05-04T15:00:16.000Z,european commission predicts pumped hydro storage capacity needed order secure sustainable european electricity system learn latest pumped storage power plant limberg
11547,verbundag,2023-05-04T15:30:04.000Z,know hydroelectricity produce renewable energy
11548,verbundag,2023-05-05T06:00:20.000Z,start minute michael strugl discus jürgen wahl draft electricity market design livestream dtkkeae
11549,verbundag,2023-05-05T06:42:52.000Z,keynote speaker sounded like perfidious order model electricity market reputation political circle worked securing supply france winter showed
11550,verbundag,2023-05-05T06:47:35.000Z,megawatt hour saved saved generation pricesetting gasfired power plant price provide incentive balance imbalance market investment
11551,verbundag,2023-05-05T07:00:50.000Z,strugl removing price signal market mean dampening incentive invest price signal reduces scarcity make energy saving attractive encourages investment renewables alfe
11552,verbundag,2023-05-05T07:07:14.000Z,commission taken path focusing investment effect mediumterm still potential proposal increase benefit consumer requires strengthening network infrastructure
11553,verbundag,2023-05-05T07:11:09.000Z,strugl contract difference limit flexibility pumped storage power plant quasifixed price restriction unsettle investment thus mobilization private capital
11554,verbundag,2023-05-05T07:14:52.000Z,distortion like year ruled intervention shortterm consumer price necessary dynamic triggered inflation control
11555,verbundag,2023-05-05T07:21:42.000Z,jürgen wahl topic risk stock exchange function marketplace variety certified partner stock exchange direct marketing partner risk failure increase dezdbpo
11556,verbundag,2023-05-05T07:25:37.000Z,market worked collateral consequence harsh accompanying instrument included commission proposal comprehensive expansion renewables really improve thing
11557,verbundag,2023-05-05T07:34:48.000Z,strugl security oneyear price guarantee example included proposal important building block sufficient production supply market price fall answer massive expansion renewables
11558,verbundag,2023-05-05T07:43:36.000Z,needed austria import average electricity year wind turbine number hour expensive determines price decrease
11559,verbundag,2023-05-05T07:46:32.000Z,many thanks guest especially excellent moderation position commission proposal soon available dtkkeae dtik
11560,verbundag,2023-05-05T10:23:04.000Z,best time create legal certainty expansion year second best time
11561,verbundag,2023-05-10T12:01:55.000Z,perfect timing zmrrvr
11562,verbundag,2023-05-19T06:30:04.000Z,water level falling visited austria strongest river power plant altenwörth lower austria looked water mass mean power plant operation
11563,verbundag,2023-05-22T12:25:21.000Z,come visit powerplants austria impressive even testing emergency outlet nyagu
11564,verbundag,2023-05-23T07:26:27.000Z,indeed unfortunately generally predicted extreme precipitation increase result global warming degree higher temperature mean water thus higher chance heavy rain flooding
11565,verbundag,2023-05-23T08:34:57.000Z,external cost estimated paper final disposal radioactive waste
11566,verbundag,2023-05-23T14:52:17.000Z,important contribution raising awareness climate change styrian community
11567,verbundag,2023-05-23T15:35:24.000Z,recently much thing bjvq
11568,verbundag,2023-05-24T07:24:39.000Z,full guaranteed guest like many thanks han peter hutter support yesterday information event wind farm project gaalstmk happen
11569,verbundag,2023-05-24T09:00:35.000Z,altenwörth developing diverse habitat planned requires peace quiet example bird gravel bank breeding ground consideration iwlyazkgs
11570,verbundag,2023-05-26T06:30:42.000Z,reappointed hxntlunal
11571,verbundag,2023-06-02T05:56:17.000Z,energy transition need patient persuasion stmk gaaler vote wind turbine hzmbs
11572,verbundag,2023-06-02T07:45:45.000Z,detect know qhjm
11573,verbundag,2023-06-12T06:44:35.000Z,serve project promoter background information
11574,verbundag,2023-06-12T06:49:03.000Z,energy transition laborious undertaking scale regret result thank supporter project
11575,verbundag,2023-06-12T07:22:13.000Z,interested information project please click
11576,verbundag,2023-06-12T07:51:13.000Z,work fossil fuel
11577,verbundag,2023-06-12T07:51:48.000Z,planned project
11578,verbundag,2023-06-12T09:56:12.000Z,consistently investing renewables grid storage take time technical physical aspect already solved want
11579,verbundag,2023-06-12T11:16:02.000Z,practical underground
11580,verbundag,2023-06-12T11:16:56.000Z,hydrogen compressed possible classic pumped storage working
11581,verbundag,2023-06-12T11:45:21.000Z,know mainstream medium still keeping quiet work
11582,verbundag,2023-06-12T12:00:19.000Z,convinced
11583,verbundag,2023-06-19T14:00:20.000Z,verbund energy conference entering round implementation energy transition focus inspire energy summit information
11584,verbundag,2023-06-26T12:54:45.000Z,flexibility hydropower mean production throttled back price negative fluctuation grid exceptional case weir mainly already described adjustment kaplan runner
11585,verbundag,2023-06-28T08:22:27.000Z,verbund diversity inclusion lived including language continue gender best wish johanna verbund team
11586,verbundag,2023-06-28T08:25:51.000Z,verbund stand diversity inclusion including language clearly favor gender equality best wish johanna verbund team
11587,verbundag,2023-06-28T11:03:40.000Z,said continue gender equality verbund even opinion matter best wish johanna verbund team
11588,verbundag,2023-06-28T12:12:50.000Z,click loyalty offer existing customer ismyj
11589,verbundag,2023-06-28T12:30:13.000Z,decision work inclusively communicate accordingly mean address people gender nothing side best regard social medium team
11590,verbundag,2023-06-29T07:24:45.000Z,interesting exactly
11591,verbundag,2023-06-29T08:50:22.000Z,gender equality supposed ideological transformation fine wgwkmgc
11592,verbundag,2023-07-04T13:16:50.000Z,looking legally secure solution provider customer moment really possible active consent customer offer offer fair price contractual obligation cancel time
11593,verbundag,2023-07-04T14:24:44.000Z,looking legally secure solution provider customer moment really possible active consent customer
11594,verbundag,2023-07-05T15:59:52.000Z,consumer fear price increase risky provider legal certainty customer contract therefore chose believe fairly priced attractive offer price guarantee option cancel time
11595,verbundag,2023-07-05T16:00:35.000Z,loyalty offer existing customer cent kilowatt hour
11596,verbundag,2023-07-06T14:14:11.000Z,development following price increase showed entire eeconomy legal framework price change currently inadequate
11597,verbundag,2023-07-12T11:06:26.000Z,want achieve customer consent loyalty tariff legal certainty side
11598,verbundag,2023-07-13T09:44:47.000Z,change term condition existing credit remain valid want achieve getting customer agree loyalty tariff legal certainty side
