,username,text,created_at
9707,sap,"How do you like to learn?

We're offering more options to build your SAP expertise – try our new live sessions with product experts. 

@SAPLearning https://t.co/EAutGj8wv9",2023-04-17T05:06:01.000Z
9708,sap,"From in-game analytics to #sustainability tracking, data has become the ultimate power play for @NHL. 🏒 

Get insights on the league’s game plan: https://t.co/LHUC0nKiK6

@sapbtp https://t.co/wgFdpsWLTz",2023-04-17T13:02:28.000Z
9710,sap,"To make artificial intelligence behave ethically, humans have to take the lead.

How to give #AI a moral compass: https://t.co/c4k38hDb4O https://t.co/dpNwyGS3bJ",2023-04-18T11:25:01.000Z
9712,sap,"Join us at #SAPSapphire 2023 and discover how to future-proof your business, sustainably! ♻️ https://t.co/pjklqARoPB https://t.co/4AsUwgW9dT",2023-04-19T14:09:14.000Z
9713,sap,"@softy012 Hi Martin - Thanks for your message. We've passed this information along to the appropriate team. If you could provide more details, please send the information to brandsocial@sap.com. - Debbie, SAP",2023-04-20T16:07:01.000Z
9714,sap,"@softy012 Follow-up guidance from our team -- please report the issue at our incident management website: https://t.co/tySIXR43MD - Debbie, SAP",2023-04-20T17:20:28.000Z
9715,sap,"@Gv_Prajwal We would like to learn more about your experience. Please send us information about your company, the SAP Partner, and your contact details via DM or email our team at brandsocial@sap.com.",2023-04-21T13:10:18.000Z
9716,sap,"@RVkumarpradeep At our support portal, Expert Chat is available for immediate assistance with technical issues. You can also schedule time to speak with a support engineer with the Schedule an Expert option: https://t.co/gy17pyHnTh.  Our team with @SAPSupportHelp can also assist. - Debbie, SAP",2023-04-21T16:33:04.000Z
9717,sap,"Our customers generate 87% of global commerce, which comes with an environmental footprint. 👣

See how we're helping companies move towards an aspiration of zero emissions, zero waste, and zero inequality. https://t.co/qzKq9f2QAA

#EarthDay https://t.co/FuQbJ4yl7D",2023-04-22T12:00:13.000Z
9718,sap,"#EarthDay may have passed, but our responsibility is year-round. ♻️

Learn to calculate, manage, and reduce the carbon footprint of your products and value chains. https://t.co/HWdAfN5ctt https://t.co/fhmqrFZ0y5",2023-04-23T10:21:01.000Z
9719,sap,"We strive for a culture of inclusion where our differences are celebrated, equity is fostered, and everyone belongs. 💙

Read our 2022 Diversity &amp; Inclusion report: https://t.co/z6DGePXwQF

#LifeAtSAP https://t.co/GhrpjOxWED",2023-04-24T06:35:01.000Z
9720,sap,"What trends are shaping the work experience for employees and companies? 

We break down the details from the 2023 HR Meta-Trends Report with SAP @successfactors ⤵️

https://t.co/UPK5cFqZp0 https://t.co/6f0O0ALtlQ",2023-04-24T13:01:07.000Z
9721,sap,@Henkel Thank you for the partnership and collaboration 🤝,2023-04-25T17:46:59.000Z
9722,sap,"@leeinengland Hi Lee - We hope you received the help you were seeking. If you still need assistance, our team with @SAPSupportHelp can help. - Debbie, SAP",2023-04-25T17:51:29.000Z
9724,sap,".@serenawilliams will share her powerful voice for diversity, female empowerment &amp; entrepreneurship on the #SAPSapphire keynote stage! 🎾

Register for access to her keynote – in-person or online: https://t.co/JPO7gvksam https://t.co/LH4s4OODjV",2023-04-26T15:00:02.000Z
9725,sap,Obsessed. https://t.co/aHxsRfJc4p,2023-04-27T08:41:11.000Z
9726,sap,@toraxx we'll pass on the nice message! 🙌,2023-04-27T17:30:18.000Z
9727,sap,@anil_marali best. shirt. ever! 👏,2023-04-27T17:39:43.000Z
9728,sap,"Getting your company to net zero is not easy.

But, by working together to set science-based targets, we can limit global temperature rise to 1.5°C by 2050.

See our journey: https://t.co/AVE7dhJRNe https://t.co/r2wBES2CxK",2023-04-28T05:17:18.000Z
9729,sap,"Did you hear? 

We're simplifying support for our customers with the SAP for Me portal. Get the details. https://t.co/TCTFHbtVKM https://t.co/r1aNkl55HJ",2023-04-28T10:29:01.000Z
9730,sap,"@ABAPGuide We love it too! While it’s not available at our online store, there are other options to check out: https://t.co/TUValn8EhK",2023-04-28T15:00:53.000Z
9731,sap,"@RVkumarpradeep We’d like to learn more about your experience. You can use the feedback channel in SAP for Me – use the slider on the right-hand side of your dashboard. We offer additional resources with SAP for Me at our support portal: https://t.co/6P3v2iFwOS - Debbie, SAP",2023-04-28T15:44:48.000Z
9732,sap,"Optimize your product development process to

✅ Remove waste
✅ Boost efficiency
✅ Improve regulatory compliance

Get started with our free course: https://t.co/tp1X8VhwNC https://t.co/ZluLQRfLJs",2023-04-29T14:01:01.000Z
9733,sap,"How can ERP help you outperform your peers on financial and environmental outcomes?

Together with @IBMIBV, we surveyed business leaders who are achieving success. Get the details: https://t.co/qJj7DDCqG2

@SAPCloudERP https://t.co/xwEaiXr7SG",2023-04-30T14:08:07.000Z
9734,sap,"Congratulations to the 2022 Hasso Plattner Founders' Award winners! 🎉 

Get to know the top three teams: https://t.co/3QwOff5fvj https://t.co/JWJoV1YgTE",2023-05-01T10:45:23.000Z
9736,sap,"@GaneshR9994 You can get assistance at our Learning Support Center: https://t.co/aRE5ohqtzG. If you have additional questions, @SAPLearning can offer help. - Debbie, SAP",2023-05-01T15:48:27.000Z
9737,sap,Building on 50 years of innovation with @IBM 🤝 https://t.co/oLiyuoHrL7 https://t.co/ZFC4bGgXSA,2023-05-02T13:09:57.000Z
9738,sap,@xucaen Thanks for asking. We offer cloud solutions that power business processes -- from finance to manufacturing and procurement to workforce planning plus more - for companies large and small. You can learn about our story at our site: https://t.co/Xv0pi6CI4K,2023-05-02T19:34:34.000Z
9739,sap,"@srivastavahaha Unfortunately, the shirt is sold out at our store. You can check the store in the future or find something cool to purchase today: https://t.co/K1gjHeUliC",2023-05-02T19:40:30.000Z
9740,sap,"Stop scrolling! ✋

Spend just 1 minute.

Short breaks stimulate curiosity, boost motivation and improve mood. 💛

@successfactors https://t.co/CWngyHUcUc",2023-05-03T06:46:22.000Z
9741,sap,"We asked @julwhite and @thsaueressig what learnings they're excited to bring to #SAPSapphire!

Tune into what they had to say...👂

https://t.co/a3uRn1lx5r https://t.co/LMb7HcPbjd",2023-05-03T08:00:23.000Z
9742,sap,@RGThacker Nice 👍,2023-05-03T13:34:06.000Z
9743,sap,"@Sadish_Pattali Thanks for the question. The registration fee listed at the event site is INR. 25,000 per participant. You can learn more details here: https://t.co/n0dWh30sVr - Debbie, SAP",2023-05-03T16:05:34.000Z
9744,sap,"Build expertise to integrate your HR, Procurement, Manufacturing, and Sales applications with SAP S/4HANA. 

Start your free learning journey: https://t.co/R6tWp4A4MM

@SAPCloudERP https://t.co/oj3pUpkHeZ",2023-05-04T05:52:01.000Z
9745,sap,"@david_ruizb Hi David! 
Great question, you can find the agenda-at-a-glance on the SAP Sapphire Barcelona page: https://t.co/aV1TvFyMEC",2023-05-04T20:52:13.000Z
9746,sap,"@Konijnenburg If you are interested in finding out more about attending the #SAPSapphire Barcelona event, please complete and submit the form and an SAP representative will be in touch with you. https://t.co/LDoL8tfqwP",2023-05-04T20:57:45.000Z
9747,sap,"Our vision for flexible, hybrid work includes this beautiful, new office!

📍 San Francisco: https://t.co/97mcJn9LPO https://t.co/1QV2OGVL6v",2023-05-05T09:16:11.000Z
9748,sap,"Learn how the hybrid workplace model helps combine remote and on-site workers, to deliver flexible working experiences and a successful hybrid office. https://t.co/HvWNOSCb9w",2023-05-05T09:16:12.000Z
9749,sap,"@MDNEYAZAHMAD5 Thanks for the question. For available jobs at SAP, visit our online job center: https://t.co/jpMcbaqbK7.",2023-05-05T11:21:18.000Z
9751,sap,@Zerynth Thanks 😊,2023-05-05T14:25:26.000Z
9752,sap,"@MDNEYAZAHMAD5 We offer tips on how to get started with our job application process: https://t.co/cNtFwvVnwr If you need additional assistance, click the Chat box.",2023-05-05T14:28:11.000Z
9753,sap,"Does your company produce or use plastic packaging?

It may be impacted by new plastic tax legislation. 

Learn how we can help you be compliant: https://t.co/mzqtA1ygmk https://t.co/DqMLyollTP",2023-05-07T14:01:02.000Z
9754,sap,"8 days! 🙌

Here are some of our favorite memories from last year. Share yours below! ⤵️

#SAPSapphire https://t.co/YreIKVyqlX",2023-05-08T08:08:04.000Z
9755,sap,"Don't miss the #SAPSapphire keynote! 🎤

@ChrstnKlein &amp; @JulWhite will explore how our innovative customers are adopting technologies to future-proof their businesses. ✨ 

https://t.co/0bUxL385tW https://t.co/UGHxkXGwB7",2023-05-08T13:00:03.000Z
9756,sap,@AjatshatruUSA1 Thank you for the feedback. We shared it with the appropriate team to address the matter.,2023-05-08T13:35:09.000Z
9758,sap,"In a multi-app, multi-screen workplace, digital distraction takes your mind off of real work. 😮‍💨

Follow these strategies to minimize interruptions: https://t.co/D7jILPJGnb https://t.co/EbGWorTN2H",2023-05-09T10:15:01.000Z
9759,sap,"@JelenaAtLarge We appreciate your strong interest in SAP TechEd. We want to make sure to reach all developers around the world. Last year, we hosted our hybrid event out of the US – this year we’ll bring it to Bangalore with a great virtual experience as well!",2023-05-09T19:24:38.000Z
9760,sap,"Hear from @ScottROfficial how leading brands are building agility into their business &amp; reshaping industries with SAP.

➡️ https://t.co/CokqzwEkyR 

#SAPSapphire https://t.co/6Qts5FP5My",2023-05-10T14:00:06.000Z
9762,sap,"Together with @googlecloud, we are building the future of open data and AI for your business. 

Learn more: https://t.co/6aRl2bGrav https://t.co/mC7ZtUcnuE",2023-05-11T13:34:49.000Z
9763,sap,@googlecloud SAP 🤝 Google Cloud,2023-05-12T13:44:00.000Z
9764,sap,@ThomasOrTK Proud to partner with your team 🤝,2023-05-12T21:03:30.000Z
9765,sap,@TerriJoTatusko Team SAP is always ready 💪,2023-05-12T21:04:23.000Z
9766,sap,"@nerdatcooltble Hi Gabriel - While our tech powers the NBA Stats site, the data itself is maintained by the NBA. For questions regarding game stats, please contact nbastats@nba.com",2023-05-13T19:40:46.000Z
9767,sap,"Many countries around the world are celebrating #MothersDay today. Let's take a moment to thank all the moms and motherly figures in our lives who have inspired us. ✨

Tag them with a 💐 below! ⬇️",2023-05-14T14:04:54.000Z
9768,sap,@TrishMcFarlane Glad to hear it! Welcome to #SAPSapphire 😀,2023-05-15T02:17:15.000Z
9769,sap,"Your most important resource: people. 

Now supported by the power of business AI through SAP @SuccessFactors and @Microsoft 365 Copilot. 

Read the news: https://t.co/5cQWRXrOp5 https://t.co/YDPEdqaj5N",2023-05-15T12:12:00.000Z
9770,sap,@flyvenkat Thanks for the feedback. Reducing emissions from our data centers is just one part of our overall #sustainability strategy to achieve carbon neutrality. We offer details at our sustainability page: https://t.co/2SJB8q0oBm,2023-05-15T14:54:16.000Z
9771,sap,@flyvenkat You can also explore more data in our 2022 Integrated Report: https://t.co/knEQBGEqpJ We'll pass along your comments about programming language to our Sustainability team.,2023-05-15T14:55:57.000Z
9772,sap,"We're all growing together 🌱

Join us for #SAPSapphire virtually and start planting trees.

🌲 Share a comment
🌲 React to live sessions
🌲 Register now – it's not too late!

➡️ https://t.co/nvkw4lPeP8 https://t.co/bXD2TUnGrz",2023-05-15T16:00:02.000Z
9773,sap,"@wolf_gregor Hi Gregor - User feedback about our names and terms is helpful. If you’d like to share additional comments, please send to our team at naming@sap.com - Debbie, SAP",2023-05-16T02:23:05.000Z
9774,sap,"It's really happening! 🥳 

Don't miss the #SAPSapphire Keynote at 9 AM EST/3 PM CET. 

It's not too late to watch live: https://t.co/BciVzJaKI4 https://t.co/1TJd43RtmG",2023-05-16T12:00:32.000Z
9775,sap,"SAP AI: built for business. 

At #SAPSapphire, we're diving into what's possible working alongside AI – confidently, responsibly, and mindfully. https://t.co/4yYgBWp2iz https://t.co/DdLWp5HZHm",2023-05-16T13:34:18.000Z
9776,sap,"Networked supply chains 🤝 Industry expertise

SAP Business Network for Industry helps companies create resilient, transparent, and sustainable supply chains to support the unique needs of your industry. https://t.co/wPBuXK5T1D

#SAPSapphire https://t.co/zaHHVtLMig",2023-05-16T13:53:56.000Z
9777,sap,"Meet SAP's green ledger. 

It's time to manage carbon like cashflow – and make real progress toward the #sustainability goals driving our future. https://t.co/bBOSAZncV6

#SAPSapphire https://t.co/mzI5THEhGs",2023-05-16T14:06:30.000Z
9778,sap,"Let's get future-proof.

Unpack the innovations coming to @SAPBTP this year: https://t.co/OcsZL7EwN4

#SAPSapphire https://t.co/bgrdSIWyLB",2023-05-16T14:25:59.000Z
9779,sap,"Rapid innovation.
Better execution.
Efficient operations.

Discover the value of a clean core strategy for your ERP: https://t.co/Br7JSs9PSM

@SAPCloudERP #SAPSapphire https://t.co/xuw6DAHJvS",2023-05-16T14:52:56.000Z
9780,sap,"@holgermu Thanks for the feedback. Were you viewing a social media stream via LinkedIn or YouTube, or was your experience with the broadcast on the virtual platform?",2023-05-16T15:29:00.000Z
9781,sap,@holgermu Thanks for the details. We will share this with the Events team.,2023-05-16T18:11:28.000Z
9782,sap,@tobiashofmann Thanks for pointing this out. We've shared it with our Events team.,2023-05-16T18:20:59.000Z
9783,sap,@ThomasOrTK Thank you for joining us today!,2023-05-16T18:57:22.000Z
9784,sap,@Ace_Shearer Great tip 👍,2023-05-16T19:55:33.000Z
9785,sap,"What does it take to bring #SAPSapphire Virtual to life?

🌎 A global team of 100,000
🤝 Groundbreaking partnership
☕ Lots of coffee

Take a peak behind the scenes with us – and don't miss Day 2!

https://t.co/3kXkWzfpya https://t.co/OQMBG9mkii",2023-05-16T23:00:46.000Z
9786,sap,"Welcome to Day 2 of #SAPSapphire, besties! 🙌

Here's a recap of some of our fav moments from yesterday to get you ready for another day of magic. ✨ https://t.co/bd1wivhnim https://t.co/fSNGWM0voA",2023-05-17T10:45:04.000Z
9787,sap,@josheac Inclusivity 🤝 SAP,2023-05-17T13:51:14.000Z
9788,sap,@ChiaraBersano Nothing like a front-row seat! 😎,2023-05-17T13:55:32.000Z
9789,sap,"SAP AI is built to transform every aspect of your business. 

⚙️ Built into your processes 
👤 Relevant to you 
✅ Trusted and responsible 

Get the latest from #SAPSapphire: https://t.co/S9Z9Q6Z131 https://t.co/AzhtRssrMl",2023-05-17T14:00:40.000Z
9790,sap,@ShellyKramer Becoming future-proof together 👏,2023-05-17T14:14:05.000Z
9791,sap,"@ReubenMele1 Hello! While our tech powers the https://t.co/WLOs4ZwBV0 site giving fans access to the league’s entire statistical database, the data itself is maintained by the NBA. For questions regarding game stats, please contact nbastats@nba.com",2023-05-17T14:15:53.000Z
9792,sap,@boomaero Inspiring story! Thank you for joining us at #SAPSapphire 🙌,2023-05-17T18:06:55.000Z
9793,sap,@christophschel Partnership powers innovation 🤝 Thanks for joining us at #SAPSapphire,2023-05-18T02:27:11.000Z
9794,sap,"At #SAPSapphire, we dove into what's possible working alongside AI:

👌 Confidently
❤️ Responsibly
💡 Mindfully

Let's get future-proof: https://t.co/0MAYv4FuSa https://t.co/xC1Jw6dish",2023-05-18T12:46:33.000Z
9795,sap,"@robertcjackson Hi Robert - Due to the volume of applications we receive, we reserve feedback for candidates who have interviewed with us. We encourage you to keep applying to jobs that fit your interests and skills on our Careers site at https://t.co/obZpnrFnuS - Debbie, SAP",2023-05-18T13:56:14.000Z
9796,sap,"@holgermu Thanks for your patience. Our solutions will be able to calculate carbon footprint based on data provided by the hyper-scaler and connected apps. Our leadership team looks forward to talking with you further in Barcelona. - Debbie, SAP",2023-05-18T14:41:41.000Z
9797,sap,"To all who joined us in person or online, THANK YOU for the magic ✨ and the memories 🫶.

Until next time, #SAPSapphire. https://t.co/RHt42GyQYk",2023-05-18T17:39:14.000Z
9798,sap,"Take climate action. 

Record, report, and act on your carbon data as you would with financial data. 
https://t.co/y7rlVnZRGN

#SAPSapphire https://t.co/SVZ1GUrRNP",2023-05-19T08:00:27.000Z
9799,sap,@zcust01 Welcome 🙌,2023-05-22T12:57:14.000Z
9800,sap,"What was your favorite part of #SAPSapphire? Can you pick just one?

Don't worry, neither can we! Check out the highlights: https://t.co/MzZ867qsPc https://t.co/JWTB2Q98Oy",2023-05-22T13:15:36.000Z
9801,sap,"@ssmilne Hi Scott - We'd like to assist with your request. Please send an email to brandsocial@sap.com and include the link to the video, your email address and phone number. - Debbie, SAP",2023-05-22T18:28:45.000Z
9802,sap,"15 new business #AI capabilities were announced at #SAPSapphire.

Learn how these new capabilities deliver impact for HR, procurement, finance, and more: https://t.co/O2UfOmqY8A https://t.co/MkS8lg1O1p",2023-05-23T05:34:01.000Z
9803,sap,"We wish @FCBayern and @FCBfrauen all the best for the last match day and keep our fingers crossed for the championship. 🤞 

Check out how SAP and FC Bayern drive the club's business transformation and inspire fans worldwide. 👉 https://t.co/yYxuGS44ym https://t.co/evJ8CRTivu",2023-05-23T12:00:34.000Z
9804,sap,"Develop skills to build simple user interfaces with HTML, CSS, and JavaScript. Learn the principles of SAP Fiori design.

Get started with our free learning journey: https://t.co/y6HRRGMoYi https://t.co/GlxgqNLQ37",2023-05-24T04:25:01.000Z
9805,sap,"What does #AI in HR look like?

🔍 Intelligent resume analysis 
✍️ Personalized development paths 
✅ Simplified workflows

Get business AI built into the employee experience: https://t.co/GL4q6RFgyw

@successfactors #SAPSapphire https://t.co/gWYwPdJIJa",2023-05-24T12:25:25.000Z
9806,sap,@sufw Thanks for sharing your concerns. Our goal is to host events where all of our guests feel welcomed. We will continue to evaluate destinations.,2023-05-24T18:57:43.000Z
9807,sap,"Demand is accelerating for the unique skills of SAP professionals. 

In response, we’ve expanded resources to help grow your career. @maxwellelliot offers details: https://t.co/G31SCERg8t https://t.co/VPPh3XLLM1",2023-05-25T11:09:01.000Z
9808,sap,"Grin-and-bear-it workplace demands cause employee burnout. 

Your technology could help, but it might be hurting instead. https://t.co/yQUKkKwjId

#MentalHealthMonth https://t.co/6EnR3MEds2",2023-05-26T12:36:01.000Z
9809,sap,"As #AI takes hold, the organizations that gain a competitive edge will be those that become more human. https://t.co/PAEGiVkGPQ https://t.co/5Aqd3wR0h6",2023-05-29T11:33:02.000Z
9810,sap,"“In the end, it all comes down to people and attracting the best talent,” says @ChrstnKlein.

We empower the next generation to learn, research, and innovate with business applications for the Intelligent Enterprise. https://t.co/R8YtdGEHtN https://t.co/i92PS6WLPY",2023-05-30T11:57:31.000Z
9812,sap,"With #MentalHealthMonth coming to a close, what is your go-to way to maintain your mental well-being? 💙",2023-05-31T16:20:47.000Z
9813,sap,"During #PrideMonth, we're showing our commitment to championing equality and standing up for the LGBTQIA+ community year-round. 🏳️‍🌈🏳️‍⚧️

Today, we're looking back at some milestones of our #PrideAtSAP team. 🙌 https://t.co/ebjAAfXffV",2023-06-01T18:12:37.000Z
9814,sap,"Three ways one of Europe’s largest steel producers is decarbonizing the industry: https://t.co/DzRsJCYV6N

@SalzgitterAG https://t.co/Pta5eHnGov",2023-06-03T10:47:40.000Z
9815,sap,"How will #AI affect jobs? 
 
There’s no single answer – but new research examines potential scenarios and strategies to help leaders respond: https://t.co/KpKHTxlW38 https://t.co/3dTWAAJzHA",2023-06-04T10:00:46.000Z
9816,sap,"Companies that are skilled at managing #sustainability have a lot to teach us. 

On #WorldEnvironmentDay, let's learn their lessons. https://t.co/siiaQBeELJ https://t.co/FTIcPt9Isg",2023-06-05T13:23:57.000Z
9817,sap,"We’ve been recognized by @IDC as one of the top 3 software companies according to their #sustainability frameworks. 🌱

See how we’re committed to embedding sustainability at the core of our solutions: https://t.co/X3V9PvlIQm

#SAPSustainability https://t.co/VbS9HcDnOe",2023-06-06T13:11:00.000Z
9818,sap,📧 Today's email forecast: Cloudy with a 90% chance of receiving an out-of-office message.,2023-06-07T06:40:00.000Z
9819,sap,"Transforming ERP systems and processes can be a challenge for companies of any size.

Our new course will help you get started: https://t.co/rWtWX6ReRZ

@SAPCloudERP https://t.co/TmU3ynMfmx",2023-06-07T13:07:01.000Z
9820,sap,"@Jafri31Jafri Hello! Product experts are available via chat, email or phone at the SAP Support Portal: https://t.co/bWE9lG6Erd. If you still need help, @SAPSupportHelp can assist.",2023-06-09T13:31:06.000Z
9821,sap,"Being an ally starts with listening and learning. 🤝

What step will you take to be a better ally to your LGBTQ+ colleagues, friends, and family? #PrideMonth",2023-06-09T14:32:52.000Z
9822,sap,"In our latest partnership with @Accenture, we're bringing @sapbtp customers an immersive experience to transform the future of business collaboration. https://t.co/fj47AeqND6 https://t.co/kyutOMkyTS",2023-06-10T12:56:29.000Z
9823,sap,"Have you used SAP Integration Suite to integrate non-SAP systems?

Share your knowledge with @SAPCommunity members during our June Community Challenge: https://t.co/PAuz0OEQXp https://t.co/sJcktTL9II",2023-06-11T14:07:01.000Z
9824,sap,@FrankGeisler1 Bravo 👏,2023-06-12T13:17:48.000Z
9825,sap,"What player stats are you following during the #NBAFinals?

While the players power the stats, we’re proud to help @NBA bring the data of player performance to fans everywhere: https://t.co/Q5ZGgUTBUr https://t.co/kQnabGtINZ",2023-06-12T16:04:19.000Z
9826,sap,"@wolf_gregor Hi Gregor –We're listening, and your feedback was passed along to our identify and user management team. - Debbie, SAP",2023-06-12T21:51:48.000Z
9827,sap,"SAP Integration Suite has 220+ connectivity solutions for integrations with SAP and non-SAP systems. 

In our @SAPCommunity blog, learn about common use cases and resources to support your integration projects: https://t.co/jGyj1MUKil https://t.co/XzkKrdB86m",2023-06-13T08:10:01.000Z
9828,sap,"We chose #sustainability as a long-term strategy in 2009. 

Since then, we've committed to becoming net zero by 2030 – 20 years earlier than our original target! 

Learn about our efforts: https://t.co/zKpJ8GRjhc https://t.co/z4cZNS6cxU",2023-06-14T04:46:00.000Z
9829,sap,"Want to build your SAP skills?

With our free training, learn how to integrate SAP S/4HANA Cloud with SAP Commerce Cloud: https://t.co/ifLXeDujSy

@SAPCloudERP  @SAP_CX https://t.co/LIwyD9ApU0",2023-06-15T04:08:01.000Z
9830,sap,"@abenyola Hi Andrea - We are here to help. Our support experts are available via chat, email or phone at the SAP Support Portal https://t.co/e36MQDpE2t. If you still need help, @SAPSupportHelp can assist. - Debbie, SAP",2023-06-15T19:28:44.000Z
9831,sap,@GlobalAtlasResm Glad you found it helpful 👍,2023-06-15T20:03:55.000Z
9832,sap,@Cityteam Bravo to the amazing volunteers 🎉,2023-06-16T14:08:07.000Z
9833,sap,"@PavinWilson We'd like to learn more about your experience. Please DM details with your business contact information, or connect with our local team @SAPIndia",2023-06-16T19:39:54.000Z
9834,sap,"New to SAP?

Discover where to get started with learning SAP skills to build your career. 

Start our free learning journey: https://t.co/ZZtZ3bm7kJ https://t.co/w6JeBJahLu",2023-06-20T08:10:01.000Z
9835,sap,"@T19R84 We are here to help. If there's a specific issue that you need assistance with, our product experts are available via chat, email or phone at our support portal https://t.co/w1lfdg3wZN. Our team with @SAPSupportHelp can also assist. - Debbie, SAP",2023-06-20T17:38:31.000Z
9836,sap,"The most pressing challenges facing business travelers today? ✈️

Check out the findings from the @SAPConcur survey: https://t.co/Zf8ai2KomA https://t.co/F6Ld3Dw9DQ",2023-06-21T11:50:16.000Z
9838,sap,"News Alert 📣 

Together with @BainandCompany, we’re helping leaders accelerate transformation across business processes with cloud ERP: https://t.co/Ia9OT8LrZ2

@SAPCloudERP https://t.co/BMPSNQoGiT",2023-06-22T13:31:21.000Z
9839,sap,@BainandCompany Proud to partner together 🤝,2023-06-22T20:41:47.000Z
9840,sap,"Develop enterprise apps with drag-and-drop simplicity.

No coding experience required. 

Learn how with SAP Build Apps: https://t.co/vWe6hUsk4r

@sapbtp https://t.co/sCPsy36yP9",2023-06-23T04:07:11.000Z
9841,sap,"Innovations announced for SAP Business Network:

✅ Easier integration between buyers and suppliers
✅ Improved tools to help suppliers find new customers

Get the details: https://t.co/m3ogPiYgtw

@SAPAriba https://t.co/6Mg0lrlTRp",2023-06-25T14:14:02.000Z
9842,sap,"POV: You go to share your screen, but your most recent tab is your flight booking confirmation for this weekend. 🙃

@TripIt",2023-06-26T09:26:01.000Z
9844,sap,"POV: You spend hours on Instagram but 30 seconds on a dashboard. 

Video data stories make insights a snap. https://t.co/ke9xBhtERj https://t.co/Zwsk90wLXS",2023-06-27T07:24:22.000Z
9846,sap,"To be at your best, you have to be your authentic self. 

Learn from our Robyn Arroyo about her experience transitioning at SAP and her involvement in the #PrideAtSAP team. https://t.co/0pUDQy9dna

#PrideMonth🏳️‍🌈🏳️‍⚧️ https://t.co/f3FnpATXGC",2023-06-28T13:40:45.000Z
9847,sap,"@ballantine70 Thanks for advocating for UX and for challenging us! At our UX Community, you can directly interact with SAP UX experts and provide feedback to continuously improve our user experience https://t.co/fRYxF0sg8L",2023-06-28T19:10:11.000Z
9848,sap,"How to get started with SAP Datasphere in less than 90 minutes:

✅ Take the developer tutorial 
✅ Setup a trial account 
✅ Learn the fundamentals for modeling your data

Sign-up here👉 https://t.co/L0E1Eg5I1e https://t.co/ub3hDq1POY",2023-06-29T12:02:01.000Z
9849,sap,"@JelenaAtLarge Hello! Feedback about our names and terms is helpful. If you’d like to share additional comments, please email our team at naming@sap.com - Debbie, SAP",2023-06-29T15:56:58.000Z
9850,sap,"Did you know?

Only 6.4% of all young changemakers can cover all their necessary expenses through their initiative work.

We're proud to support @ThePossibilists. Read the 2023 report ⤵️ https://t.co/bR2m5wJZKe",2023-06-30T12:18:00.000Z
9851,sap,"@KDHungerford Thanks for sharing the article with your followers, Kelly 😀 Here's another post you may like about fostering collaboration across remote teams: https://t.co/10VzxszL5B",2023-06-30T18:46:58.000Z
9852,sap,"What we're reading:

Low-code and no-code tools open the doors for innovation when you balance flexibility with support, guidance, and controls: https://t.co/Jlj91K1NaM

@sapbtp https://t.co/ZubyxOQPgW",2023-07-02T14:15:01.000Z
9853,sap,"Together with @Visa, we're simplifying B2B payments for businesses of all sizes, starting in the Asia-Pacific region.

Learn more about our collaboration: https://t.co/Adb8CdnZpY https://t.co/xlZLg7Wbgr",2023-07-03T04:13:01.000Z
9854,sap,"@sumitsumit698 Thanks for your question. SAP Partner Finder is a great resource: https://t.co/rDlZvuXvZz. Use the filters by the partner type, specific location needed, solutions supported and industry to find the right partner who can help with your implementation needs.",2023-07-03T08:44:04.000Z
9855,sap,@dannybenny We're sorry your experience has been less than optimal and appreciate you sharing your feedback. We'll pass this on to the appropriate team internally.,2023-07-03T21:10:14.000Z
9857,sap,"@kevynrussel Hi, Dr. Russell — We are here to help. Product experts are available via chat, email or phone at the SAP Support Portal https://t.co/i7UY0Cs9KI. We also offer a variety of options to provide feedback &amp; influence software development: https://t.co/cJrjdqJjES.",2023-07-04T08:29:11.000Z
9858,sap,"@Googloper Hi, Ali — If you want input from other developers, you can post your question to our Community page to get assistance from experts. https://t.co/hoz5LQeVnl",2023-07-04T08:29:52.000Z
9859,sap,"@JohnLocklay We always value constructive feedback from users who work with SAP technologies. If we can help address a specific issue, please email our team at brandsocial@sap.com. You can also post your question to our Community page to get assistance from an expert. https://t.co/yRT1natr4s",2023-07-04T11:02:39.000Z
9860,sap,"@AstraCapone We're sorry to hear that. Product experts are available via chat, email or phone at the SAP Support Portal https://t.co/Qat0jsW3ZU. Natalia - SAP Social Media.",2023-07-04T12:08:16.000Z
9861,sap,"With SAP Build, learn how to:

➡️ Create no-code apps
➡️ Automate processes
➡️ Design sites with drag-and-drop simplicity

Start the free learning journey: https://t.co/VYufwlZvjP https://t.co/gTqSqpYpju",2023-07-05T04:16:01.000Z
9862,sap,"With the SAP for Me portal, we've simplified support for you. 

Learn how to personalize your onboarding and access resources: https://t.co/ybezMmpUUs https://t.co/F6azDe8DOD",2023-07-06T08:14:00.000Z
9863,sap,"@AngelM3ndoza Hi Angel – We value constructive feedback from users. If we can help address a specific issue, please email our team at brandsocial@sap.com. Product experts are also available via chat, email or phone at the SAP Support Portal https://t.co/pBY8TeyOmO.",2023-07-06T09:29:33.000Z
9864,sap,"@NoCultsAllowed Hello! Thank you for your interest in SAP Success Connect. For more information on sponsorship for the event, please email sapevent.sponsors@sap.com",2023-07-06T09:30:39.000Z
9865,sap,"Don't be shy, take that time off. You deserve it. https://t.co/onFFsAqiY7",2023-07-07T14:15:34.000Z
